identificationType,fileIdentifier,fileSize,ArtifactId,similarity(s),RawLicenseName(s),licenseName(s),licenseURL(s),auther(s),relatedURL(s),name,description
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\saxpath.LICENSE,2082,?--saxpath.LICENSE--0,"0.78448,
0.77666,
0.75473",,"spdx/Saxpath,
Approved/jdom LICENSE(2)",,,,saxpath.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sbia-b.LICENSE,6187,?--sbia-b.LICENSE--0,0.85587,,research/scancode-toolkit/src/licensedcode/data/licenses/sbia-b.LICENSE,,,,sbia-b.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\scancode-acknowledgment.LICENSE,400,?--scancode-acknowledgment.LICENSE--0,0.75875,,research/scancode-toolkit/src/licensedcode/data/licenses/scancode-acknowledgment.LICENSE,,,,scancode-acknowledgment.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\scanlogd-license.LICENSE,306,?--scanlogd-license.LICENSE--0,0.73082,,research/scancode-toolkit/src/licensedcode/data/licenses/scanlogd-license.LICENSE,,,,scanlogd-license.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\scansoft-1.2.LICENSE,2056,?--scansoft-1.2.LICENSE--0,0.79052,,research/scancode-toolkit/src/licensedcode/data/licenses/scansoft-1.2.LICENSE,,,,scansoft-1.2.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\scea-1.0.LICENSE,6622,?--scea-1.0.LICENSE--0,"0.85818,
0.86263",,spdx/SCEA,,,,scea-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\scola-en.LICENSE,6720,?--scola-en.LICENSE--0,0.86059,,research/scancode-toolkit/src/licensedcode/data/licenses/scola-en.LICENSE,,,,scola-en.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\scribbles.LICENSE,423,?--scribbles.LICENSE--0,0.76431,,research/scancode-toolkit/src/licensedcode/data/licenses/scribbles.LICENSE,,,,scribbles.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\script-asylum.LICENSE,272,?--script-asylum.LICENSE--0,0.6916,,research/scancode-toolkit/src/licensedcode/data/licenses/script-asylum.LICENSE,,,,script-asylum.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\script-nikhilk.LICENSE,6217,?--script-nikhilk.LICENSE--0,0.86611,,research/scancode-toolkit/src/licensedcode/data/licenses/script-nikhilk.LICENSE,,,,script-nikhilk.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\scrub.LICENSE,542,?--scrub.LICENSE--0,0.75006,,research/scancode-toolkit/src/licensedcode/data/licenses/scrub.LICENSE,,,,scrub.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\scsl-3.0.LICENSE,21440,?--scsl-3.0.LICENSE--0,0.93776,,research/scancode-toolkit/src/licensedcode/data/licenses/scsl-3.0.LICENSE,,,,scsl-3.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sencha-app-floss-exception.LICENSE,4303,?--sencha-app-floss-exception.LICENSE--0,0.81279,,research/scancode-toolkit/src/licensedcode/data/licenses/sencha-app-floss-exception.LICENSE,,,,sencha-app-floss-exception.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sencha-commercial-3.17.LICENSE,33838,?--sencha-commercial-3.17.LICENSE--0,"0.95697,
0.95258",,Approved/GPL-3.0 + Sencha Software License Agreement,,,,sencha-commercial-3.17.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sencha-commercial-3.9.LICENSE,30262,?--sencha-commercial-3.9.LICENSE--0,"0.89726,
0.93704,
0.89416",,"Approved/GPL-3.0 + Sencha Software License Agreement,
research/scancode-toolkit/src/licensedcode/data/licenses/sencha-commercial-3.9.LICENSE",,,,sencha-commercial-3.9.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sencha-commercial.LICENSE,14874,?--sencha-commercial.LICENSE--0,0.91654,,research/scancode-toolkit/src/licensedcode/data/licenses/sencha-commercial.LICENSE,,,,sencha-commercial.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sencha-dev-floss-exception.LICENSE,4347,?--sencha-dev-floss-exception.LICENSE--0,0.81025,,research/scancode-toolkit/src/licensedcode/data/licenses/sencha-dev-floss-exception.LICENSE,,,,sencha-dev-floss-exception.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sendmail-8.23.LICENSE,3952,?--sendmail-8.23.LICENSE--0,"0.83474,
0.81758,
0.83304",,"spdx/Sendmail,
spdx/Sendmail-8.23,
calculate-Linux/Sendmail",,,,sendmail-8.23.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sendmail.LICENSE,4130,?--sendmail.LICENSE--0,"0.79616,
0.82332,
0.82496",,"spdx/Sendmail,
calculate-Linux/Sendmail",,,,sendmail.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\service-comp-arch.LICENSE,1776,?--service-comp-arch.LICENSE--0,0.76595,,research/scancode-toolkit/src/licensedcode/data/licenses/service-comp-arch.LICENSE,,,,service-comp-arch.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sfl-license.LICENSE,3461,?--sfl-license.LICENSE--0,"0.79978,
0.79460,
0.82034",,spdx/iMatix,,,,sfl-license.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sgi-cid-1.0.LICENSE,11466,?--sgi-cid-1.0.LICENSE--0,0.89656,,research/scancode-toolkit/src/licensedcode/data/licenses/sgi-cid-1.0.LICENSE,,,,sgi-cid-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sgi-freeb-1.1.LICENSE,11776,?--sgi-freeb-1.1.LICENSE--0,"0.86492,
0.88806",,"spdx/SGI-B-1.1,
research/scancode-toolkit/src/licensedcode/data/licenses/sgi-freeb-1.1.LICENSE",,,,sgi-freeb-1.1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sgi-freeb-2.0.LICENSE,1502,?--sgi-freeb-2.0.LICENSE--0,"0.75167,
0.74947,
0.73600",,spdx/SGI-B-2.0,,,,sgi-freeb-2.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sgi-fslb-1.0.LICENSE,12245,?--sgi-fslb-1.0.LICENSE--0,"0.87658,
0.85630,
0.88966",,"spdx/SGI-B-1.0,
spdx/SGI-B-1.1,
research/scancode-toolkit/src/licensedcode/data/licenses/sgi-fslb-1.0.LICENSE",,,,sgi-fslb-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sgi-glx-1.0.LICENSE,12100,?--sgi-glx-1.0.LICENSE--0,0.91773,,research/scancode-toolkit/src/licensedcode/data/licenses/sgi-glx-1.0.LICENSE,,,,sgi-glx-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sglib.LICENSE,708,?--sglib.LICENSE--0,0.76436,,research/scancode-toolkit/src/licensedcode/data/licenses/sglib.LICENSE,,,,sglib.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\shavlik-eula.LICENSE,7823,?--shavlik-eula.LICENSE--0,0.86831,,research/scancode-toolkit/src/licensedcode/data/licenses/shavlik-eula.LICENSE,,,,shavlik-eula.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\shital-shah.LICENSE,1691,?--shital-shah.LICENSE--0,0.78563,,research/scancode-toolkit/src/licensedcode/data/licenses/shital-shah.LICENSE,,,,shital-shah.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\simpl-1.1.LICENSE,1572,?--simpl-1.1.LICENSE--0,0.74727,,research/scancode-toolkit/src/licensedcode/data/licenses/simpl-1.1.LICENSE,,,,simpl-1.1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\simpl-2.0.LICENSE,2466,?--simpl-2.0.LICENSE--0,"0.81038,
0.79597,
0.79798",,"spdx/SimPL-2.0,
research/scancode-toolkit/src/licensedcode/data/licenses/simpl-2.0.LICENSE",,,,simpl-2.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sleepycat.LICENSE,1922,?--sleepycat.LICENSE--0,"0.74084,
0.72429,
0.72547",,spdx/Sleepycat,,,,sleepycat.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\slf4j-2005.LICENSE,1474,?--slf4j-2005.LICENSE--0,"0.77160,
0.76554",,research/scancode-toolkit/src/licensedcode/data/licenses/slf4j-2005.LICENSE,,,,slf4j-2005.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\slf4j-2008.LICENSE,1624,?--slf4j-2008.LICENSE--0,0.75212,,research/scancode-toolkit/src/licensedcode/data/licenses/slf4j-2008.LICENSE,,,,slf4j-2008.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\slysoft-eula.LICENSE,15456,?--slysoft-eula.LICENSE--0,0.89592,,research/scancode-toolkit/src/licensedcode/data/licenses/slysoft-eula.LICENSE,,,,slysoft-eula.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\smail-gpl.LICENSE,7393,?--smail-gpl.LICENSE--0,"0.84672,
0.85084",,calculate-Linux/SMAIL,,,,smail-gpl.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\smartlabs-freeware.LICENSE,5499,?--smartlabs-freeware.LICENSE--0,"0.87332,
0.87539",,calculate-Linux/SmartLabs,,,,smartlabs-freeware.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\smppl.LICENSE,3171,?--smppl.LICENSE--0,"0.80508,
0.80076",,spdx/SMPPL,,,,smppl.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\snia.LICENSE,21614,?--snia.LICENSE--0,"0.87749,
0.88308,
0.87091",,spdx/SNIA,,,,snia.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\snmp4j-smi.LICENSE,15804,?--snmp4j-smi.LICENSE--0,0.92636,,research/scancode-toolkit/src/licensedcode/data/licenses/snmp4j-smi.LICENSE,,,,snmp4j-smi.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\snprintf.LICENSE,228,?--snprintf.LICENSE--0,0.78061,,research/scancode-toolkit/src/licensedcode/data/licenses/snprintf.LICENSE,,,,snprintf.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\softerra-ldap-browser-eula.LICENSE,6366,?--softerra-ldap-browser-eula.LICENSE--0,0.86295,,research/scancode-toolkit/src/licensedcode/data/licenses/softerra-ldap-browser-eula.LICENSE,,,,softerra-ldap-browser-eula.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\softfloat-2.0.LICENSE,1259,?--softfloat-2.0.LICENSE--0,0.75676,,research/scancode-toolkit/src/licensedcode/data/licenses/softfloat-2.0.LICENSE,,,,softfloat-2.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\softfloat.LICENSE,1057,?--softfloat.LICENSE--0,0.78395,,research/scancode-toolkit/src/licensedcode/data/licenses/softfloat.LICENSE,,,,softfloat.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\softsurfer.LICENSE,315,?--softsurfer.LICENSE--0,0.68964,,research/scancode-toolkit/src/licensedcode/data/licenses/softsurfer.LICENSE,,,,softsurfer.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\spark-jive.LICENSE,1160,?--spark-jive.LICENSE--0,0.7662,,research/scancode-toolkit/src/licensedcode/data/licenses/spark-jive.LICENSE,,,,spark-jive.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sparky.LICENSE,1715,?--sparky.LICENSE--0,0.76027,,research/scancode-toolkit/src/licensedcode/data/licenses/sparky.LICENSE,,,,sparky.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\speechworks-1.1.LICENSE,2047,?--speechworks-1.1.LICENSE--0,"0.79589,
0.76916",,"research/scancode-toolkit/src/licensedcode/data/licenses/scansoft-1.2.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/speechworks-1.1.LICENSE",,,,speechworks-1.1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\spell-checker-exception-lgpl-2.1-plus.LICENSE,561,?--spell-checker-exception-lgpl-2.1-plus.LICENSE--0,"0.76514,
0.76269",,research/scancode-toolkit/src/licensedcode/data/licenses/lgpl-2.1-spell-checker.LICENSE,,,,spell-checker-exception-lgpl-2.1-plus.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\spl-1.0.LICENSE,25856,?--spl-1.0.LICENSE--0,"0.88106,
0.87518,
0.86170",,spdx/SPL-1.0,,,,spl-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\splunk-3pp-eula.LICENSE,4640,?--splunk-3pp-eula.LICENSE--0,0.82429,,research/scancode-toolkit/src/licensedcode/data/licenses/splunk-3pp-eula.LICENSE,,,,splunk-3pp-eula.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\splunk-mint-tos-2018.LICENSE,50010,?--splunk-mint-tos-2018.LICENSE--0,0.96753,,research/scancode-toolkit/src/licensedcode/data/licenses/splunk-mint-tos-2018.LICENSE,,,,splunk-mint-tos-2018.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\splunk-sla.LICENSE,63572,?--splunk-sla.LICENSE--0,0.9675,,research/scancode-toolkit/src/licensedcode/data/licenses/splunk-sla.LICENSE,,,,splunk-sla.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\squeak.LICENSE,9705,?--squeak.LICENSE--0,"0.87728,
0.88471,
0.88441",,FSF/Squeak,,,,squeak.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\srgb.LICENSE,584,?--srgb.LICENSE--0,"0.75413,
0.71972,
0.75487",,"Approved/sRGB Color Space Profile.icm License,
Approved/sRGB Profile Licensing Agreement",,,,srgb.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ssleay-windows.LICENSE,2922,?--ssleay-windows.LICENSE--0,"0.78840,
0.77287,
0.79626",,"spdx/OpenSSL,
calculate-Linux/SSLeay",,,,ssleay-windows.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ssleay.LICENSE,2768,?--ssleay.LICENSE--0,"0.78014,
0.79351,
0.81710",,"spdx/OpenSSL,
calculate-Linux/SSLeay",,,,ssleay.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\standard-ml-nj.LICENSE,980,?--standard-ml-nj.LICENSE--0,"0.76685,
0.75383,
0.74273",,"research/scancode-toolkit/src/licensedcode/data/licenses/standard-ml-nj.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/x11-dec1.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/x11r5-authors.LICENSE",,,,standard-ml-nj.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\stanford-mrouted.LICENSE,2515,?--stanford-mrouted.LICENSE--0,"0.81833,
0.81278",,"calculate-Linux/Stanford,
research/scancode-toolkit/src/licensedcode/data/licenses/stanford-mrouted.LICENSE",,,,stanford-mrouted.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\stanford-pvrg.LICENSE,821,?--stanford-pvrg.LICENSE--0,0.74933,,research/scancode-toolkit/src/licensedcode/data/licenses/stanford-pvrg.LICENSE,,,,stanford-pvrg.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\statewizard.LICENSE,2347,?--statewizard.LICENSE--0,0.80819,,research/scancode-toolkit/src/licensedcode/data/licenses/statewizard.LICENSE,,,,statewizard.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\stax.LICENSE,16753,?--stax.LICENSE--0,"0.88725,
0.89323,
0.90731",,calculate-Linux/bea.ri.jsr173,,,,stax.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\stlport-2000.LICENSE,2988,?--stlport-2000.LICENSE--0,"0.78678,
0.77354",,research/scancode-toolkit/src/licensedcode/data/licenses/stlport-2000.LICENSE,,,,stlport-2000.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\stlport-4.5.LICENSE,457,?--stlport-4.5.LICENSE--0,0.78922,,research/scancode-toolkit/src/licensedcode/data/licenses/mit-nagy.LICENSE,,,,stlport-4.5.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\stmicroelectronics-centrallabs.LICENSE,2050,?--stmicroelectronics-centrallabs.LICENSE--0,"0.78171,
0.77442",,"research/scancode-toolkit/src/licensedcode/data/licenses/stmicroelectronics-centrallabs.LICENSE,
research/scancode-toolkit/tests/licensedcode/data/licenses/st-microelectronics",,,,stmicroelectronics-centrallabs.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\stream-benchmark.LICENSE,1483,?--stream-benchmark.LICENSE--0,0.78624,,research/scancode-toolkit/src/licensedcode/data/licenses/stream-benchmark.LICENSE,,,,stream-benchmark.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\strongswan-exception.LICENSE,1229,?--strongswan-exception.LICENSE--0,0.78429,,research/scancode-toolkit/src/licensedcode/data/licenses/strongswan-exception.LICENSE,,,,strongswan-exception.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\stu-nicholls.LICENSE,369,?--stu-nicholls.LICENSE--0,0.7141,,research/scancode-toolkit/src/licensedcode/data/licenses/stu-nicholls.LICENSE,,,,stu-nicholls.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\subcommander-exception-2.0-plus.LICENSE,576,?--subcommander-exception-2.0-plus.LICENSE--0,"0.75594,
0.75181,
0.74738",,"research/scancode-toolkit/src/licensedcode/data/licenses/openssl-exception-lgpl-2.0-plus.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/subcommander-exception-2.0-plus.LICENSE",,,,subcommander-exception-2.0-plus.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sugarcrm-1.1.3.LICENSE,24284,?--sugarcrm-1.1.3.LICENSE--0,"0.88858,
0.88274,
0.88205",,"spdx/SugarCRM-1.1.3,
research/scancode-toolkit/src/licensedcode/data/licenses/sugarcrm-1.1.3.LICENSE",,,,sugarcrm-1.1.3.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-bcl-11-06.LICENSE,9783,?--sun-bcl-11-06.LICENSE--0,"0.87047,
0.85626,
0.85306",,calculate-Linux/sun-bcla-jms,,,,sun-bcl-11-06.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-bcl-11-07.LICENSE,11200,?--sun-bcl-11-07.LICENSE--0,"0.88714,
0.88534,
0.88480",,research/scancode-toolkit/src/licensedcode/data/licenses/sun-bcl-11-07.LICENSE,,,,sun-bcl-11-07.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-bcl-11-08.LICENSE,10632,?--sun-bcl-11-08.LICENSE--0,"0.83281,
0.82737,
0.81947",,"calculate-Linux/sun-bcla-jai,
calculate-Linux/sun-bcla-jms",,,,sun-bcl-11-08.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-bcl-j2re-1.2.x.LICENSE,8342,?--sun-bcl-j2re-1.2.x.LICENSE--0,0.85982,,research/scancode-toolkit/src/licensedcode/data/licenses/sun-bcl-j2re-1.2.x.LICENSE,,,,sun-bcl-j2re-1.2.x.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-bcl-j2re-1.4.2.LICENSE,14235,?--sun-bcl-j2re-1.4.2.LICENSE--0,0.89995,,research/scancode-toolkit/src/licensedcode/data/licenses/sun-bcl-j2re-1.4.2.LICENSE,,,,sun-bcl-j2re-1.4.2.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-bcl-j2re-1.4.x.LICENSE,13590,?--sun-bcl-j2re-1.4.x.LICENSE--0,0.89632,,research/scancode-toolkit/src/licensedcode/data/licenses/sun-bcl-j2re-1.4.x.LICENSE,,,,sun-bcl-j2re-1.4.x.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-bcl-j2re-5.0.LICENSE,11472,?--sun-bcl-j2re-5.0.LICENSE--0,"0.88674,
0.84347",,"research/scancode-toolkit/src/licensedcode/data/licenses/sun-bcl-j2re-5.0.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/sun-bcl-jre6.LICENSE",,,,sun-bcl-j2re-5.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-bcl-java-servlet-imp-2.1.1.LICENSE,8184,?--sun-bcl-java-servlet-imp-2.1.1.LICENSE--0,0.84866,,research/scancode-toolkit/src/licensedcode/data/licenses/sun-bcl-java-servlet-imp-2.1.1.LICENSE,,,,sun-bcl-java-servlet-imp-2.1.1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-bcl-javahelp.LICENSE,11572,?--sun-bcl-javahelp.LICENSE--0,"0.85460,
0.88756,
0.86217",,"calculate-Linux/sun-bcla-jai,
research/scancode-toolkit/src/licensedcode/data/licenses/sun-bcl-11-07.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/sun-bcl-javahelp.LICENSE",,,,sun-bcl-javahelp.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-bcl-jimi-sdk.LICENSE,9434,?--sun-bcl-jimi-sdk.LICENSE--0,0.8761,,research/scancode-toolkit/src/licensedcode/data/licenses/sun-bcl-jimi-sdk.LICENSE,,,,sun-bcl-jimi-sdk.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-bcl-jre6.LICENSE,12314,?--sun-bcl-jre6.LICENSE--0,"0.88965,
0.86529",,"research/scancode-toolkit/src/licensedcode/data/licenses/sun-bcl-j2re-5.0.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/sun-bcl-jre6.LICENSE",,,,sun-bcl-jre6.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-bcl-jsmq.LICENSE,11046,?--sun-bcl-jsmq.LICENSE--0,0.88103,,research/scancode-toolkit/src/licensedcode/data/licenses/sun-bcl-jsmq.LICENSE,,,,sun-bcl-jsmq.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-bcl-opendmk.LICENSE,8927,?--sun-bcl-opendmk.LICENSE--0,0.881,,research/scancode-toolkit/src/licensedcode/data/licenses/sun-bcl-opendmk.LICENSE,,,,sun-bcl-opendmk.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-bcl-openjdk.LICENSE,9337,?--sun-bcl-openjdk.LICENSE--0,0.88625,,research/scancode-toolkit/src/licensedcode/data/licenses/sun-bcl-openjdk.LICENSE,,,,sun-bcl-openjdk.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-bcl-sdk-1.3.LICENSE,12409,?--sun-bcl-sdk-1.3.LICENSE--0,0.8791,,research/scancode-toolkit/src/licensedcode/data/licenses/sun-bcl-sdk-1.3.LICENSE,,,,sun-bcl-sdk-1.3.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-bcl-sdk-1.4.2.LICENSE,18677,?--sun-bcl-sdk-1.4.2.LICENSE--0,0.91741,,research/scancode-toolkit/src/licensedcode/data/licenses/sun-bcl-sdk-1.4.2.LICENSE,,,,sun-bcl-sdk-1.4.2.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-bcl-sdk-5.0.LICENSE,15603,?--sun-bcl-sdk-5.0.LICENSE--0,"0.90352,
0.89388,
0.88526",,"research/scancode-toolkit/src/licensedcode/data/licenses/sun-bcl-sdk-5.0.LICENSE,
research/scancode-toolkit/tests/licensedcode/data/licenses/sun-bcl-sdk-5.0_1.html,
research/scancode-toolkit/tests/licensedcode/data/more_licenses/licenses/sunjdk6",,,,sun-bcl-sdk-5.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-bcl-sdk-6.0.LICENSE,16424,?--sun-bcl-sdk-6.0.LICENSE--0,"0.91260,
0.87252",,"research/scancode-toolkit/src/licensedcode/data/licenses/sun-bcl-sdk-6.0.LICENSE,
research/scancode-toolkit/tests/licensedcode/data/more_licenses/licenses/sunjdk6",,,,sun-bcl-sdk-6.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-bcl-web-start.LICENSE,11011,?--sun-bcl-web-start.LICENSE--0,0.8829,,research/scancode-toolkit/src/licensedcode/data/licenses/sun-bcl-web-start.LICENSE,,,,sun-bcl-web-start.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-bsd-extra.LICENSE,1420,?--sun-bsd-extra.LICENSE--0,"0.77347,
0.74635",,"research/scancode-toolkit/src/licensedcode/data/licenses/sun-bsd-extra.LICENSE,
research/scancode-toolkit/tests/licensedcode/data/licenses/sun-bsd-extra",,,,sun-bsd-extra.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-bsd-no-nuclear.LICENSE,1618,?--sun-bsd-no-nuclear.LICENSE--0,"0.76952,
0.76484,
0.77817",,"spdx/BSD-3-Clause-No-Nuclear-License,
research/scancode-toolkit/src/licensedcode/data/licenses/bsd-3-clause-no-nuclear-warranty.LICENSE",,,,sun-bsd-no-nuclear.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-communications-api.LICENSE,7454,?--sun-communications-api.LICENSE--0,0.87812,,research/scancode-toolkit/src/licensedcode/data/licenses/sun-communications-api.LICENSE,,,,sun-communications-api.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-ejb-spec-2.1.LICENSE,6714,?--sun-ejb-spec-2.1.LICENSE--0,"0.85905,
0.85536,
0.83279",,research/scancode-toolkit/src/licensedcode/data/licenses/sun-ejb-spec-2.1.LICENSE,,,,sun-ejb-spec-2.1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-ejb-spec-3.0.LICENSE,9780,?--sun-ejb-spec-3.0.LICENSE--0,"0.87092,
0.86265,
0.85984",,calculate-Linux/sun-jsr67,,,,sun-ejb-spec-3.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-entitlement-03-15.LICENSE,13302,?--sun-entitlement-03-15.LICENSE--0,"0.90023,
0.89707,
0.88698",,"research/scancode-toolkit/src/licensedcode/data/licenses/sun-entitlement-03-15.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/sun-entitlement-jaf.LICENSE",,,,sun-entitlement-03-15.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-entitlement-jaf.LICENSE,14159,?--sun-entitlement-jaf.LICENSE--0,"0.89781,
0.88529,
0.88273",,"research/scancode-toolkit/src/licensedcode/data/licenses/sun-entitlement-03-15.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/sun-entitlement-jaf.LICENSE",,,,sun-entitlement-jaf.LICENSE,
